TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-10-12 16:17:21.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:22.035,0,0.8557017891959667,0.8107012811388736,0,0,0.6291603960393344,0.4702896148546418,0,0,0.5541137704791931,0.5717619277417826,0,0,0.3958441823702207,0.1005052494334473,0,0,0.002584106379298936,-0.3419044253405231,0,0,804.6520146520147,815.934065934066,0,493.992673992674,-0.467407,0.149536,1.006836,-0.007477,-5.465546,-2.115936,1,4,1,1,4,55.000000
2024-10-12 16:17:22.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:22.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:22.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:22.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:22.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:23.045,0,0.9197059253310638,0.8948973184961609,0,0,0.623750986052437,0.5494915451452266,0,0,0.4932417252086838,0.6054477723338642,0,0,0.2534790620574259,0.2708585283168256,0,0,0.01907002899441,-0.1632865606131505,0,0,803.040293040293,788.1318681318681,0,25.38461538461539,-0.441956,0.200439,0.749268,-9.809570,-0.044861,-4.433746,1,4,1,1,4,55.000000
2024-10-12 16:17:23.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:23.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:23.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:24.034,0,1.165338703479322,0.8289572548795731,0,0,0.5759691057631104,0.4633814363834059,0,0,0.6809841635291721,0.5749796191264218,0,0,0.1969495486285608,0.2994893592792727,0,0,0.2457806129614609,-0.05537642696476815,0,1650,799.8168498168499,793.3699633699634,1624.212454212454,1623.809523809524,-0.425232,0.212219,0.795715,5.218811,6.856232,-7.245026,1,4,1,1,4,55.000000
2024-10-12 16:17:24.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:24.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:25.037,0,1.124016636672966,0.7520977709985358,0,0,0.3799913907108463,0.7060286959207485,0,0,0.6481722962482843,0.4119196000528008,0,0,0.2247698948378286,0.3143214166364731,0,0,0.453006134644019,-0.08635500679952803,0,0,792.5641025641025,798.6080586080586,0,0,-0.471802,0.141296,0.916382,-5.615082,-5.959015,3.125305,1,4,1,1,4,55.000000
2024-10-12 16:17:25.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:25.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:25.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:26.036,0,0.6490313640422803,0.3795005778866584,0,0,0.03025533153012694,0.3675137051595512,0,0,0.3518359165102759,0.479688068574042,0,0,0.2379362679931026,0.2310027472248358,0,0,0.07830129682733457,-0.1433463758443202,0,1623.809523809524,795.3846153846154,789.3406593406594,1624.212454212454,1162.857142857143,-0.504761,0.031433,0.979980,-6.235657,3.955231,-6.415100,1,4,1,1,4,55.000000
2024-10-12 16:17:26.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:26.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:26.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:27.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:27.039,0,0.7834366255728363,0.7224025019313848,0,0,0.2607261305698895,0.2882187032789374,0,0,0.4226747859801046,0.5124924366968538,0,0,0.3924852899156881,0.158983864987965,0,0,-0.09156011409046301,-0.1326047871883245,0,0,794.5787545787546,792.1611721611722,0,0,-0.508911,0.217102,1.091919,0.867310,-5.577698,5.839386,1,4,1,1,4,55.000000
2024-10-12 16:17:27.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:27.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:28.034,0,0.8017347447931455,0.6949571528681013,0,0,0.4094546918755306,0.3997013538064376,0,0,0.7015458699185092,0.3820414608046047,0,0,0.5307416363702376,0.1519553271559055,0,0,0.1795538277846646,-0.05744161646530097,0,1624.212454212454,796.996336996337,799.4139194139194,0,545.5677655677656,-0.416016,0.180664,0.699097,-10.803986,-13.211517,-3.895416,1,4,1,1,4,55.000000
2024-10-12 16:17:28.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:28.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:29.035,0,0.8263867794989684,0.7873869369658527,0,0,0.634202772126039,0.3811380482199835,0,0,0.7048574700926981,0.2716918881242515,0,0,0.5754313841199414,0.2014419565703684,0,0,0.2832345794627614,-0.1792831276902775,0,1264.395604395604,811.9047619047619,799.0109890109891,1627.838827838828,1518.241758241758,-0.400330,0.243286,0.832275,4.276733,12.007751,-7.641296,1,4,1,1,4,55.000000
2024-10-12 16:17:29.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:29.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:29.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:30.034,0,1.030845157886825,1.137471315357627,0,0,0.7826242795934868,0.5622097083899424,0,0,0.6625762547677426,0.3818222541183882,0,0,0.507477057369526,0.2225069625024356,0,0,0.06668988282432131,-0.2685000697811497,0,0,794.1758241758242,796.996336996337,1650,1496.080586080586,-0.422363,0.103882,0.771179,2.497253,8.194580,1.622467,1,4,1,1,4,55.000000
2024-10-12 16:17:30.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:30.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:30.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:30.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:30.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:31.035,0,0.8192123694835711,0.7605780077076048,0,0,0.5523331371058481,0.4679177939387859,0,0,0.6716538789923612,0.5558931761795747,0,0,0.4321480707854785,0.2857936191926858,0,0,0.04631169545475145,-0.1553479817016722,0,1624.212454212454,788.5347985347986,803.040293040293,1624.212454212454,1624.615384615385,-0.452454,0.146545,0.953308,-7.461853,-5.263672,3.289795,1,4,1,1,4,55.000000
2024-10-12 16:17:31.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:31.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:31.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:31.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:32.038,0,0.539560197956799,0.6111658406342541,0,0,0.513201874557358,0.7838211766693989,0,0,0.6203095410795217,0.7781587079698499,0,0,0.2988971080673408,0.2688910407802851,0,0,0.1593185456449101,-0.1203939026888014,0,0,791.7582417582418,796.5934065934066,0,0,-0.478088,0.198914,1.034790,0.149536,-9.697418,7.850647,1,4,1,1,4,55.000000
2024-10-12 16:17:32.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:32.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:32.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:33.034,0,0.9476061206400374,1.171961033463603,0,0,0.8108455622207322,1.212227197320988,0,0,0.3700623053323787,0.9530417099659478,0,0,0.07014917679828976,0.2983213964622958,0,0,0.08625015382212484,-0.09738073148008475,0,1623.809523809524,801.4285714285714,805.0549450549451,1624.212454212454,1416.300366300366,-0.383362,0.235779,0.809937,-7.760925,-29.623108,-14.519958,1,4,1,1,4,55.000000
2024-10-12 16:17:33.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:33.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:33.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:34.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:34.042,0,1.111894961974959,0.9769400834070393,0,0,0.6075774635838762,0.6970789940289768,0,0,0.7048506799079615,0.5596346010561154,0,0,0.299437225733583,0.4037955303857897,0,0,0.01192830673716629,-0.1342271167338578,0,0,797.3992673992674,770,0,0.8058608058608059,-0.510437,0.173645,0.972961,9.906769,-7.559052,-3.723450,1,4,1,1,4,55.000000
2024-10-12 16:17:34.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:34.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:34.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:34.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:34.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:35.034,0,1.033339118319862,1.327023835909714,0,0,0.7163336391487723,0.8753718510863987,0,0,0.737930038051159,0.52034696206956,0,0,0.4042458181800524,0.4764611570277537,0,0,-0.1135939460411291,-0.2012092469256554,0,0,782.4908424908425,813.1135531135532,0,286.4835164835165,-0.409058,0.104431,0.762207,5.263672,-1.659851,7.738495,1,4,1,1,4,55.000000
2024-10-12 16:17:35.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:35.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:36.034,0,1.015936839343466,1.461951248665462,0,0,0.4579281381420575,0.9160200420653386,0,0,0.3129114892014952,0.4383470961382798,0,0,0.3150028638182943,0.4804279898115589,0,0,-0.09825661571982343,-0.2124381297667075,0,1643.956043956044,741.7948717948718,756.7032967032967,1624.212454212454,1209.59706959707,-0.428650,0.101929,0.947937,1.166382,-5.697327,4.463654,1,4,1,1,4,55.000000
2024-10-12 16:17:36.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:36.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:36.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:36.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:37.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:37.039,0,1.015936839343466,1.461951248665462,0,0,0.4579281381420575,0.9160200420653386,0,0,0.3129114892014952,0.4383470961382798,0,0,0.3150028638182943,0.4804279898115589,0,0,-0.09825661571982343,-0.2124381297667075,0,0,792.1611721611722,804.6520146520147,0,4.432234432234432,-0.362183,0.192932,0.739014,-7.289886,-3.319702,1.861725,1,4,1,1,4,55.000000
2024-10-12 16:17:37.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:37.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:37.980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:38.037,0,1.399459355149195,0.7396067959210357,0,0,1.079018070263817,0.4629056797368207,0,0,0.7210027631914817,0.3587798342611997,0,0,0.4165998942677362,0.2074889063047072,0,0,0.04624135288571955,-0.1868824968023092,0,1623.809523809524,802.6373626373627,809.0842490842491,1624.212454212454,1604.065934065934,-0.465820,0.371338,0.857849,5.757141,-0.583191,-5.839386,1,4,1,1,4,55.000000
2024-10-12 16:17:38.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:38.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:38.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:38.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:38.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:39.041,0,1.303098645815523,0.7436617762477462,0,0,1.112903177589301,0.6225332587259859,0,0,0.8079230698928768,0.3035353028843944,0,0,0.4069377492071453,0.1881470766943678,0,0,0.06898205633180314,-0.1052136966643693,0,1623.809523809524,807.8754578754579,808.2783882783883,1624.212454212454,1593.186813186813,-0.235840,0.114685,1.076660,-4.037476,3.544006,-7.259979,1,4,1,1,4,55.000000
2024-10-12 16:17:39.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:39.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:40.034,0,1.207718664833462,0.9564040595282718,0,0,1.075083524815364,0.7479600155592694,0,0,0.768836407919104,0.2394462336291631,0,0,0.4104116433711517,0.2296333813292253,0,0,0.1228524874183595,-0.1497928365801486,0,1623.809523809524,801.8315018315019,786.1172161172161,1624.212454212454,1623.809523809524,-0.416626,-0.005981,0.947815,-0.912170,5.831909,-5.532837,1,4,1,1,4,55.000000
2024-10-12 16:17:40.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:40.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:40.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:40.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:40.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:41.035,0,0.4723465788523369,1.044490178939851,0,0,0.2569192497475642,0.7414668673121523,0,0,0.04447136556840736,0.6357247066615772,0,0,0.1944178981677234,0.1420017186275855,0,0,-0.1200216396644357,-0.1267749621044278,0,0,783.6996336996338,817.1428571428571,0,0,-0.262634,0.237488,0.829773,2.265472,-0.859833,4.583282,1,4,1,1,4,55.000000
2024-10-12 16:17:41.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:41.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:41.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:42.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-10-12 16:17:42.034,0,1.014039265733723,0.8719588212132025,0,0,0.3654196149630297,0.806254062912437,0,0,0.4103405426502471,0.861749025872101,0,0,0.3573414358425055,0.2633393139277168,0,0,0.02222656534452982,0.07374591657439859,0,0,815.934065934066,738.5714285714286,0,0,-0.300171,0.047485,0.851624,7.745972,-11.312408,-38.445740,1,4,1,1,4,55.000000
2024-10-12 16:17:42.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-10-12 16:17:42.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
