unix_ms,pos_x,pos_y,pos_z,forward_x,forward_y,forward_z,vel_x,vel_y,vel_z,leftHandPos_x,leftHandPos_y,leftHandPos_z,leftHandForward_x,leftHandForward_y,leftHandForward_z,leftHandVelocity_x,leftHandVelocity_y,leftHandVelocity_z,rightHandPos_x,rightHandPos_y,rightHandPos_z,rightHandForward_x,rightHandForward_y,rightHandForward_z,rightHandVelocity_x,rightHandVelocity_y,rightHandVelocity_z
1728765909774,4.044469,1.551958,-0.04696107,-0.9946572,-0.004637623,0.1031308,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909778,4.044469,1.551958,-0.04696107,-0.9946572,-0.004637623,0.1031308,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909811,4.030774,1.551547,-0.04726791,-0.9950786,0.005517896,0.09893638,-1.027143,-0.03082752,-0.02301335,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909815,4.030774,1.551547,-0.04726791,-0.9950786,0.005517896,0.09893638,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909819,4.030774,1.551547,-0.04726791,-0.9950786,0.005517896,0.09893638,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909852,4.015202,1.550613,-0.04664814,-0.9953637,0.01310351,0.09528899,-1.167941,-0.0700593,0.04648268,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909856,4.015202,1.550613,-0.04664814,-0.9953637,0.01310351,0.09528899,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909860,4.015202,1.550613,-0.04664814,-0.9953637,0.01310351,0.09528899,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909894,3.998276,1.548606,-0.04492545,-0.9954669,0.0166474,0.09364074,-1.269436,-0.1505435,0.129202,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909898,3.998276,1.548606,-0.04492545,-0.9954669,0.0166474,0.09364074,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909902,3.998276,1.548606,-0.04492545,-0.9954669,0.0166474,0.09364074,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909936,3.979983,1.545975,-0.04244673,-0.9955686,0.01721451,0.09245163,-1.371932,-0.1972854,0.1859039,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909940,3.979983,1.545975,-0.04244673,-0.9955686,0.01721451,0.09245163,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909947,3.979983,1.545975,-0.04244673,-0.9955686,0.01721451,0.09245163,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909977,3.96036,1.543347,-0.03909338,-0.9955857,0.0203394,0.0916273,-1.471746,-0.1971245,0.2515018,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909982,3.96036,1.543347,-0.03909338,-0.9955857,0.0203394,0.0916273,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909986,3.96036,1.543347,-0.03909338,-0.9955857,0.0203394,0.0916273,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765909989,3.96036,1.543347,-0.03909338,-0.9955857,0.0203394,0.0916273,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910018,3.940001,1.540821,-0.03486991,-0.9956331,0.02511196,0.08991349,-1.526928,-0.1894534,0.3167599,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910022,3.940001,1.540821,-0.03486991,-0.9956331,0.02511196,0.08991349,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910026,3.940001,1.540821,-0.03486991,-0.9956331,0.02511196,0.08991349,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910060,3.919135,1.538447,-0.02994025,-0.9955386,0.03431131,0.08789814,-1.56498,-0.1780808,0.3697246,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910064,3.919135,1.538447,-0.02994025,-0.9955386,0.03431131,0.08789814,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910097,3.897544,1.536941,-0.02407515,-0.9955239,0.0437197,0.08379191,-1.619303,-0.1129568,0.4398823,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910102,3.897544,1.536941,-0.02407515,-0.9955239,0.0437197,0.08379191,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910106,3.897544,1.536941,-0.02407515,-0.9955239,0.0437197,0.08379191,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910141,3.875359,1.536567,-0.01723027,-0.9954722,0.05496493,0.0775528,-1.663899,-0.02803802,0.5133659,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910146,3.875359,1.536567,-0.01723027,-0.9954722,0.05496493,0.0775528,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910149,3.875359,1.536567,-0.01723027,-0.9954722,0.05496493,0.0775528,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910153,3.875359,1.536567,-0.01723027,-0.9954722,0.05496493,0.0775528,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910183,3.852973,1.537716,-0.009689808,-0.9952644,0.06800193,0.06946152,-1.678956,0.08619726,0.5655348,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910187,3.852973,1.537716,-0.009689808,-0.9952644,0.06800193,0.06946152,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910191,3.852973,1.537716,-0.009689808,-0.9952644,0.06800193,0.06946152,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910225,3.830201,1.540257,-0.001290679,-0.9946201,0.08534715,0.05871123,-1.707852,0.1905888,0.6299347,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910230,3.830201,1.540257,-0.001290679,-0.9946201,0.08534715,0.05871123,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910233,3.830201,1.540257,-0.001290679,-0.9946201,0.08534715,0.05871123,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910268,3.807062,1.543852,0.007520199,-0.9936359,0.1024509,0.04681748,-1.735461,0.2695978,0.6608158,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910273,3.807062,1.543852,0.007520199,-0.9936359,0.1024509,0.04681748,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910276,3.807062,1.543852,0.007520199,-0.9936359,0.1024509,0.04681748,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910310,3.783955,1.546642,0.01619792,-0.9934424,0.1089346,0.03472728,-1.733029,0.2092659,0.6508291,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910315,3.783955,1.546642,0.01619792,-0.9934424,0.1089346,0.03472728,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910319,3.783955,1.546642,0.01619792,-0.9934424,0.1089346,0.03472728,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910351,3.760496,1.549344,0.02435422,-0.9933665,0.1121129,0.02557927,-1.759386,0.2026677,0.6117225,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910356,3.760496,1.549344,0.02435422,-0.9933665,0.1121129,0.02557927,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910359,3.760496,1.549344,0.02435422,-0.9933665,0.1121129,0.02557927,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910362,3.760496,1.549344,0.02435422,-0.9933665,0.1121129,0.02557927,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910393,3.736638,1.550664,0.03108358,-0.9933408,0.1130506,0.02222693,-1.789391,0.09897351,0.5047023,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910397,3.736638,1.550664,0.03108358,-0.9933408,0.1130506,0.02222693,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910401,3.736638,1.550664,0.03108358,-0.9933408,0.1130506,0.02222693,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910435,3.712324,1.551808,0.03603673,-0.9927117,0.1181658,0.02368259,-1.823509,0.08577704,0.3714859,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910439,3.712324,1.551808,0.03603673,-0.9927117,0.1181658,0.02368259,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910443,3.712324,1.551808,0.03603673,-0.9927117,0.1181658,0.02368259,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910477,3.686955,1.55367,0.03933311,-0.9930014,0.1141066,0.03046942,-1.902705,0.1397073,0.2472281,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910482,3.686955,1.55367,0.03933311,-0.9930014,0.1141066,0.03046942,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
1728765910486,3.686955,1.55367,0.03933311,-0.9930014,0.1141066,0.03046942,0,0,0,2.5,0,0,0,8.74228E-08,1,0,0,0,2.5,0,0,0,0,1,0,0,0
